ID,Title,Art URL,Score,Genres
80188,Vital Breath - Angels of Light Review,images/80188.jpg,1.0,Hard Rock
80132,Devilish Impressions - The I Review,images/80132.jpg,2.0,Death Metal|Black Metal
80330,Urarv - Aurum Review,images/80330.jpg,3.0,Avante Garde|Black Metal
80280,The Living - The Living Review,images/80280.jpg,3.5,Not Metal
80395,Acephalix - Decreation Review,images/80395.jpg,2.0,Death Metal
80166,Diablo Blvd - Zero Hour Review,images/80166.jpg,3.0,Hard Rock
80253,Dead Is Dead – Constraints of Time Review,images/80253.jpg,3.5,Sludge|Doom Metal|Post-metal
80343,Oculus - The Apostate of Light Review,images/80343.jpg,2.0,Black Metal
80295,Horrified - Allure of the Fallen Review,images/80295.jpg,3.5,Melodic Death Metal
80463,Syn Ze Șase Tri - Zăul moș Review,images/80463.jpg,3.5,Melodic Death Metal|Folk Metal|Black Metal
79981,Biblical – The City That Always Sleeps Review,images/79981.jpg,3.5,Not Metal
79418,Caligula's Horse - In Contact Review,images/79418.jpg,4.5,
80273,King Parrot - Ugly Produce Review,images/80273.jpg,3.0,Grind|Thrash Metal
80301,Worm - Evocation of the Black Marsh Review,images/80301.jpg,1.5,Black Metal
80502,Arallu – Six Review,images/80502.jpg,3.5,Death Metal|Black Metal
80525,Antiversum - Cosmos Comedenti Review,images/80525.jpg,3.0,Death Metal|Black Metal
80384,Monolord - Rust Review,images/80384.jpg,3.0,Sludge|Doom Metal
80352,Dreadnought - A Wake in Sacred Waves Review,images/80352.jpg,3.0,Progressive Metal|Doom Metal|Black Metal
80531,Spirit Adrift - Curse of Conception Review,images/80531.jpg,4.0,Doom Metal
80243,Lonewolf - Raised on Metal Review,images/80243.jpg,2.0,Power Metal|Heavy Metal
80598,Cradle of Filth - Cryptoriana - The Seductiveness of Decay Review,images/80598.jpg,3.5,Black Metal
80523,Enzo and the Glory Ensemble – In the Name of the Son Review,images/80523.jpg,2.5,Progressive Metal
80544,The Great Discord - The Rabbit Hole Review,images/80544.jpg,3.5,Progressive Metal|Hard Rock
80683,Autograph - Get Off Your Ass Review,images/80683.jpg,1.5,Hard Rock
80561,Hällas - Excerpts from a Future Past Review,images/80561.jpg,4.0,Hard Rock|Heavy Metal
80621,The Black Dahlia Murder - Nightbringers Review,images/80621.jpg,4.5,Melodic Death Metal
80508,Spotlights - Seismic Review,images/80508.jpg,2.5,Sludge|Post-metal
80769,Jag Panzer - The Deviant Chord Review,images/80769.jpg,4.0,Heavy Metal
80587,Angel Vivaldi - Synapse Review,images/80587.jpg,2.5,Progressive Metal
80781,Nocturnal Rites - Phoenix Review,images/80781.jpg,3.0,Power Metal|Heavy Metal
80726,Wheelfall – The Atrocity Reports Review,images/80726.jpg,2.5,
80557,Iris Divine – The Static and the Noise Review,images/80557.jpg,3.5,Progressive Metal
80695,Siberian Meat Grinder - Metal Bear Stomp Review,images/80695.jpg,3.0,Hardcore|Thrash Metal
80879,Battle Dagorath - II - Frozen Light of Eternal Darkness Review,images/80879.jpg,3.0,Black Metal
80627,Forsaken - Pentateuch Review,images/80627.jpg,2.0,Doom Metal
80928,Sarke - Viige Urh Review,images/80928.jpg,3.0,Black Metal
79530,Crimfall - Amain Review,images/79530.jpg,4.0,Folk Metal
80608,Hades Archer - Temple of the Impure Review,images/80608.png,2.5,Death Metal|Black Metal
80888,Dark Waters End - Submersion Review,images/80888.jpg,1.5,Progressive Metal|Death Metal|Metalcore
81065,Fozzy - Judas Review,images/81065.jpg,2.5,Hard Rock
80904,Hallatar - No Stars Upon the Bridge Review,images/80904.jpg,4.0,Death Metal|Doom Metal
80623,Nazghor - Infernal Aphorism Review,images/80623.jpg,3.5,
81088,Sorcerer - The Crowning of the Fire King Review,images/81088.jpg,4.5,Doom Metal|Heavy Metal
80779,Spectral Voice - Eroded Corridors of Unbeing Review,images/80779.jpg,2.5,Death Metal
81301,Masters of Disguise - Alpha/Omega Review,images/81301.jpg,3.0,Heavy Metal|Thrash Metal
81225,Power Quest - Sixth Dimension Review,images/81225.jpg,3.0,Power Metal
80651,Altarage - Endinghent Review,images/80651.jpg,3.0,Death Metal|Black Metal
80792,Gutslit - Amputheatre Review,images/80792.jpg,3.5,Grind|Death Metal
81115,Bell Witch - Mirror Reaper Review,images/81115.jpg,4.0,Doom Metal
80851,Xanthochroid - Of Erthe and Axen: Act II Review,images/80851.jpg,3.0,Progressive Metal
81124,Dragonhammer - Obscurity Review,images/81124.jpg,2.5,Power Metal
80926,"The King is Blind - We Are the Parasite, We Are the Cancer Review",images/80926.jpg,4.0,Grind|Death Metal|Doom Metal
80910,Goatpenis - Anesthetic Vapor Review,images/80910.jpg,3.5,Death Metal|Black Metal
80825,Ne Obliviscaris - Urn Review,images/80825.jpg,4.0,Progressive Metal|Death Metal|Black Metal
81377,Within Silence - Return from the Shadows Review,images/81377.jpg,2.5,Power Metal|Heavy Metal
80979,Throane - Plus une main à mordre Review,images/80979.jpg,3.0,Avante Garde|Black Metal
81382,Blut Aus Nord - Deus Saluti Meæ Review,images/81382.jpg,2.0,Black Metal
81082,Vuur - In This Moment We Are Free - Cities Review,images/81082.jpg,4.0,Progressive Metal
81091,Wormwood - Mooncurse Review,images/81091.jpg,3.0,Sludge|Doom Metal
81188,Exhumed - Death Revenge Review,images/81188.jpg,4.0,Melodic Death Metal|Death Metal
81429,Serenity - Lionheart Review,images/81429.jpg,3.0,Power Metal
81434,Communic - Where Echoes Gather Review,images/81434.jpg,3.0,Progressive Metal|Heavy Metal
81430,GWAR - The Blood of Gods Review,images/81430.jpg,2.5,Heavy Metal
81335,Sicarius - Serenade of Slitting Throats Review,images/81335.jpg,4.0,Black Metal
81271,I Klatus – Nagual Sun Review,images/81271.jpg,2.0,Sludge|Doom Metal
81126,Evertale - The Great Brotherwar Review,images/81126.jpg,3.0,Power Metal
80816,The Hate Colony - Ascending Review,images/80816.jpg,2.0,Melodic Death Metal|Metalcore
81394,Night Viper - Exterminator Review,images/81394.jpg,2.5,Heavy Metal|Thrash Metal
81623,Procession - Doom Decimation Review,images/81623.jpg,3.0,Doom Metal
81440,Cannibal Corpse - Red Before Black Review,images/81440.jpg,3.0,Death Metal
81331,Wobbler – From Silence to Somewhere Review,images/81331.jpg,4.0,
81456,Siinai – Sykli Review,images/81456.jpg,2.5,
81131,All Pigs Must Die - Hostage Animal Review,images/81131.jpg,3.0,Hardcore
81346,Cursed Moon - Rite of Darkness Review,images/81346.jpg,3.0,
81363,Affliktor – Affliktor Review,images/81363.jpg,3.0,Thrash Metal|Black Metal
81214,War Possession - Doomed to Chaos Review,images/81214.jpg,3.0,Death Metal
81473,Sacrocurse - Gnostic Holocaust Review,images/81473.jpg,2.0,Death Metal|Black Metal
81401,Vaultwraith - Death Is Proof of Satan's Power Review,images/81401.png,3.0,Heavy Metal|Black Metal
81802,Fragarak - A Spectral Oblivion Review,images/81802.jpg,2.0,Death Metal|Progressive Death
81605,Forgotten Tomb - We Owe You Nothing Review,images/81605.jpg,2.5,Sludge
81373,Stahlsarg - Mechanisms of Misanthropy Review,images/81373.jpg,2.5,Black Metal
81572,Thy Serpent's Cult - Supremacy of Chaos Review,images/81572.jpg,2.5,Death Metal
81347,Keldian - Darkness and Light Review,images/81347.jpg,4.0,Power Metal
81128,Bloodhunter - The End of Faith Review,images/81128.jpg,3.0,Melodic Death Metal
81857,Motherslug - The Electric Dunes of Titan Review,images/81857.jpg,4.0,Doom Metal
81893,Annihilator - For the Demented Review,images/81893.jpg,3.0,Heavy Metal|Thrash Metal
81644,Tetragrammacide - Primal Incinerators of Moral Matrix Review,images/81644.jpg,2.5,Grind|Death Metal|Doom Metal
81843,Pink Mass – Necrosexual Review,images/81843.jpg,3.0,Hardcore|Grind
81821,Ram – Rod Review,images/81821.jpg,3.5,Heavy Metal
81812,Blaze of Perdition - Conscious Darkness Review,images/81812.jpg,3.5,Black Metal
81417,Devangelic - Phlegethon Review,images/81417.jpg,2.0,Death Metal
81965,Converge - The Dusk in Us Review,images/81965.jpg,4.5,Hardcore|Metalcore
82093,Moonspell - 1755 Review,images/82093.jpg,3.0,
81725,Professor Emeritus - Take Me to the Gallows Review,images/81725.jpg,3.0,Doom Metal|Heavy Metal
81918,Witchery – I Am Legion Review,images/81918.jpg,2.5,Thrash Metal|Black Metal
81555,Until The Sky Dies - The Year Zero Blueprint Review,images/81555.jpg,0.0,Doom Metal|Avante Garde
82106,Electric Wizard - Wizard Bloody Wizard Review,images/82106.jpg,2.0,Sludge|Doom Metal
81422,Lustre - Still Innocence Review,images/81422.jpg,1.0,Black Metal
82237,Opium Warlords - Droner Review,images/82237.jpg,2.0,Doom Metal|Avante Garde
81729,Silver Wind - Legion of the Exiled Review,images/81729.jpg,1.5,Power Metal|Heavy Metal
82198,Hobosexual - Monolith Review,images/82198.jpg,4.0,Hard Rock
81751,Threat Signal - Disconnect Review,images/81751.jpg,2.5,Metalcore
81831,Niviane - The Druid King Review,images/81831.jpg,2.0,Power Metal|Thrash Metal
81825,Desolate Shrine - Deliverance from the Godless Void Review,images/81825.jpg,4.5,Death Metal|Doom Metal|Black Metal
81553,Throne of Heresy - Decameron Review,images/81553.jpg,3.5,Death Metal
82227,Eternal Flight - Retrofuture Review,images/82227.jpg,1.5,Power Metal
81958,Impureza - La Caída De Tonatiuh Review,images/81958.jpg,3.5,Death Metal
82071,Kawir - Exilasmos Review,images/82071.jpg,3.5,Black Metal
82076,Vhäldemar - Against All Kings Review,images/82076.jpg,3.5,Power Metal
82058,Auðn - Farvegir Fyrndar Review,images/82058.jpg,2.5,Black Metal
82256,Over The Voids - Over The Voids Review,images/82256.jpg,2.0,Black Metal
81914,Ketha - Zero Hours Starlight Review,images/81914.jpg,2.5,Avante Garde
81972,No Amnesty - Psychopathy Review,images/81972.jpg,3.5,Thrash Metal
82395,Cloak - To Venomous Depths Review,images/82395.jpg,2.5,Black Metal
82517,V - Pathogenisis Review,images/82517.jpg,3.0,Post-metal|Hardcore|Doom Metal
82351,Under the Church - Supernatural Punishment Review,images/82351.jpg,2.0,Death Metal
82261,Perihelion – Örvény Review,images/82261.jpg,3.5,Post-metal
82572,Godflesh - Post Self Review,images/82572.jpg,3.5,
82593,Jupiterian - Terraforming Review,images/82593.jpg,3.0,Sludge|Doom Metal|Black Metal
82371,No Return - The Curse Within Review,images/82371.jpg,3.0,Melodic Death Metal|Thrash Metal
82728,Taake - Kong Vinter Review,images/82728.jpg,3.5,Black Metal
82458,Toothgrinder - Phantom Amour Review,images/82458.jpg,3.5,Progressive Metal|Hardcore
82119,Aosoth - V: The Inside Scriptures Review,images/82119.jpg,3.5,Death Metal|Black Metal
82454,The Modern Age Slavery - Stygian Review,images/82454.jpg,2.5,Death Metal
82771,Jess and the Ancient Ones - The Horse and Other Weird Tales Review,images/82771.jpg,3.5,
81930,Death Toll 80k - Step Down Review,images/81930.jpg,3.0,Grind|Death Metal
82410,Priest - New Flesh Review,images/82410.jpg,2.0,Not Metal
82603,Oblivion - The Path Towards... Review,images/82603.jpg,2.5,Death Metal
82767,Defecto - Nemesis Review,images/82767.jpg,2.0,Progressive Metal|Power Metal|Metalcore
82340,Stälker – Shadow of the Sword Review,images/82340.jpg,3.5,Thrash Metal
82881,Sorxe - Matter & Void Review,images/82881.jpg,3.0,Sludge|Doom Metal
82820,Loch Vostok - Strife Review,images/82820.jpg,1.5,Progressive Metal|Melodic Death Metal
82988,Morbid Angel - Kingdoms Disdained Review,images/82988.jpg,3.0,Death Metal
82646,Sea Goat – Tata Review,images/82646.jpg,3.5,
82799,Ayat - Carry On Carrion Review,images/82799.jpg,4.0,Black Metal
83027,Nupraptor - The Heresiarch Review,images/83027.jpg,3.0,Doom Metal
82543,Warrior Soul – Back on the Lash Review,images/82543.jpg,1.0,Hard Rock|Heavy Metal
82711,Grabak – Bloodline Divine Review,images/82711.jpg,3.5,Death Metal|Black Metal
82666,Degial - Predator Reign Review,images/82666.jpg,3.0,Death Metal
82989,The 3rd Attempt - Egocidal Path Review,images/82989.jpg,3.0,Black Metal
82641,"Deinonychus - Ode to Acts of Murder, Dystopia, and Suicide Review",images/82641.jpg,3.5,Doom Metal|Black Metal
83171,Hyperion (IT) - Dangerous Days Review,images/83171.jpg,3.0,Heavy Metal
83046,The Atomic Bitchwax - Force Field Review,images/83046.jpg,4.0,Hard Rock
83052,Aetherian - The Untamed Wilderness Review,images/83052.jpg,3.5,Melodic Death Metal
82924,Hard Action – Hot Wired Beat Review,images/82924.jpg,2.0,Hard Rock|Heavy Metal
82653,Genus Ordinis Dei - Great Olden Dynasty Review,images/82653.jpg,3.5,Death Metal
82899,Pale Horseman - The Fourth Seal Review,images/82899.jpg,3.0,Sludge
83082,The Negative Bias - Lamentations of the Chaos Omega Review,images/83082.jpg,4.0,Death Metal|Avante Garde|Black Metal
83111,Stormhold - Salvation Review,images/83111.jpg,2.0,Power Metal|Heavy Metal
83035,Neocaesar - 11:11 Review,images/83035.jpg,3.5,Death Metal
83158,Æther Realm - Tarot,images/83158.jpg,4.0,Melodic Death Metal
83209,Operation: Mindcrime - A New Reality Review,images/83209.jpg,1.5,Progressive Metal
83039,Marginal - Total Destruction Review,images/83039.jpg,3.0,Grind
78675,Shadow of Intent - Reclaimer,images/78675.jpg,4.0,Progressive Metal|Death Metal
83237,Deathcult - Cult of the Goat Review,images/83237.jpg,3.0,Black Metal
83200,Interstelar - Resin Review,images/83200.jpg,3.0,
82912,Laser Flames on the Great Big News - Laser Flames on the Great Big News,images/82912.jpg,4.0,Sludge|Doom Metal
83174,Iperyt - The Patchwork Gehinnom Review,images/83174.jpg,1.5,Death Metal|Black Metal
82209,Phrenelith - Desolate Endscape,images/82209.jpg,4.0,Death Metal
83020,Iron Walrus - A Beast Within Review,images/83020.jpg,3.5,Sludge|Death Metal
83420,Midnight - Sweet Death and Ecstasy Review,images/83420.png,3.5,Thrash Metal|Black Metal
83229,Mistheria - Gemini Review,images/83229.jpg,1.5,Progressive Metal
83458,The Clearing Path - Watershed Between Firmament and the Realm of Hyperborea Review,images/83458.jpg,4.0,Death Metal|Black Metal
83344,Elvenking - Secrets of the Magick Grimoire,images/83344.jpg,4.0,Power Metal|Folk Metal
83302,Dvne - Asheran,images/83302.jpg,4.0,Progressive Metal|Sludge
83413,Scars of Armageddon - Dead End Review,images/83413.jpg,3.0,Power Metal
83402,Satan's Hallow - Satan's Hallow,images/83402.jpg,4.0,Heavy Metal
83678,Lucid Dreaming - The Chronicles Pt. II Review,images/83678.jpg,3.5,Power Metal
83472,Pristine – Ninja,images/83472.jpg,4.0,Hard Rock
83361,Timeworn - Venomous High,images/83361.jpg,4.0,Sludge|Post-metal
83601,Diablo Swing Orchestra - Pacifisticuffs Review,images/83601.jpg,3.5,Avante Garde
83655,Serenity in Murder - The Eclipse,images/83655.jpg,4.0,Melodic Death Metal
83504,Counterparts - You're Not You Anymore,images/83504.jpg,4.0,Hardcore|Metalcore
83431,Amenra - Mass VI,images/83431.jpg,4.0,Sludge|Doom Metal|Post-metal
83683,Pillorian - Obsidian Arc,images/83683.jpg,4.0,Black Metal
83554,Æsthetica – Sonorous Æon Review,images/83554.png,3.0,Sludge|Doom Metal|Post-metal
83054,Palantír - Lost Between Dimensions,images/83054.jpg,4.0,Power Metal
83997,Jarun - Sporysz Review,images/83997.jpg,3.5,Folk Metal|Black Metal
84273,Blaze Bayley - Endure and Survive,images/84273.jpg,4.0,Heavy Metal
84348,Cascades - Cascades,images/84348.jpg,4.0,Post-metal
83754,EP Edition,images/83754.jpg,4.0,Melodic Death Metal|Doom Metal|Progressive Metal|Power Metal|Folk Metal|Black Metal|Heavy Metal
83365,Troldhaugen - Idio+syncrasies,images/83365.jpg,4.0,Avante Garde
84527,Sinistro – Sangue Cássia Review,images/84527.jpg,3.5,Doom Metal
84601,Meden Agan - Catharsis Review,images/84601.jpg,2.0,
83735,Ancestral - Master of Fate,images/83735.jpg,4.0,Power Metal
84723,Watain - Trident Wolf Eclipse Review,images/84723.jpg,3.5,Black Metal
84458,Me and That Man - Songs of Love and Death,images/84458.jpg,4.0,Hard Rock|Folk Metal
84786,Summoning - With Doom We Come Review,images/84786.jpg,3.5,Black Metal
84645,Shining - X - Varg utan flock Review,images/84645.jpg,3.5,Black Metal
84453,Vulture Industries - Stranger Times,images/84453.jpg,4.0,Avante Garde
83539,Cromonic - Time,images/83539.jpg,4.0,Power Metal|Heavy Metal
83741,Blazon Stone - Down in the Dark,images/83741.jpg,4.0,Power Metal|Heavy Metal
84835,Dawn Ray'd - The Unlawful Assembly,images/84835.jpg,4.0,Black Metal
84491,Frostreich - Join the Wind,images/84491.jpg,4.0,Black Metal
84747,White Wizzard - Infernal Overdrive Review,images/84747.jpg,3.0,Heavy Metal
84715,Cruentator - Ain't War Hell? Review,images/84715.jpg,1.5,Thrash Metal
84369,Ancient Empire - The Tower,images/84369.jpg,4.0,Power Metal|Heavy Metal
84278,Corrosion of Conformity – No Cross No Crown Review,images/84278.jpg,3.0,Hard Rock|Doom Metal|Heavy Metal
84872,"﻿Magick Touch - Blades, Chains, Whips & Fire Review",images/84872.jpg,3.0,Hard Rock|Heavy Metal
84866,Slow - V - Oceans,images/84866.jpg,4.0,Doom Metal
84705,Leaves' Eyes - Sign of the Dragonhead Review,images/84705.jpg,2.5,
84579,"Entheogen - Without Veil, Nor Self Review",images/84579.jpg,3.0,Black Metal
84679,Kayak - Seventeen Review,images/84679.jpg,2.0,
84919,Hamferð - Támsins likam Review,images/84919.jpg,4.5,Doom Metal
84573,Yhdarl - Loss Review,images/84573.jpg,3.0,Doom Metal|Black Metal
85012,Panphage - Jord Review,images/85012.jpg,3.5,Folk Metal|Black Metal
83308,Halphas - Dawn of a Crimson Empire Review,images/83308.jpg,4.0,Black Metal
83189,Mad God - Tales of a Sightless City,images/83189.png,4.0,Doom Metal
84188,Deadspace - The Liquid Sky,images/84188.png,4.0,Post-metal|Black Metal
83437,Tetrafusion - Dreaming of Sleep,images/83437.jpg,4.0,Progressive Metal|Post-metal
84965,Deconstructing Sequence - Cosmic Progression: An Agonizing Journey Through Oddities of Space Review,images/84965.jpg,1.5,Progressive Metal|Death Metal|Black Metal
85053,Audrey Horne - Blackout Review,images/85053.jpg,3.5,Hard Rock
84854,Frost Giant - The Harlot Star Review,images/84854.jpg,2.5,Melodic Death Metal|Folk Metal|Black Metal
84547,Witchcryer - Cry Witch Review,images/84547.jpg,4.0,Doom Metal
84659,Trono Além Morte – O Olhar Atento de Escuridão Review,images/84659.jpg,1.5,Avante Garde|Black Metal
84951,Druid Lord - Grotesque Offerings Review,images/84951.png,2.0,Death Metal|Doom Metal
85246,Anvil - Pounding the Pavement Review,images/85246.jpg,2.5,Heavy Metal
85073,Dark Hound - Dawning Review,images/85073.jpg,3.0,Hard Rock|Heavy Metal
85241,Death Keepers - Rock This World Review,images/85241.jpg,2.0,Heavy Metal
85007,Under Siege - Under Siege Review,images/85007.jpg,3.5,Melodic Death Metal|Folk Metal
84770,Ectoplasma - Cavern of Foul Unbeings Review,images/84770.jpg,2.0,Death Metal
84626,Evil Warriors - Fall From Reality Review,images/84626.jpg,3.0,Black Metal
84761,Bleeding Gods - Dodekathlon Review,images/84761.jpg,2.5,Death Metal
84717,Trespass - Footprints in the Rock Review,images/84717.jpg,2.0,Heavy Metal
85150,Hyvmine - Earthquake Review,images/85150.jpg,1.0,Progressive Metal
85279,Deathless Legacy – Rituals of Black Magic Review,images/85279.jpg,2.0,
85362,Ocean of Grief - Nightfall's Lament Review,images/85362.jpg,4.0,Melodic Death Metal|Doom Metal
85307,Mike LePond's Silent Assassins - Pawn and Prophecy Review,images/85307.jpg,3.5,Heavy Metal
85061,Rapture - Paroxysm of Hatred Review,images/85061.jpg,1.5,Death Metal|Thrash Metal
85142,Tribulation – Down Below Review,images/85142.jpg,4.5,
85205,Heidevolk - Vuur van Verzet Review,images/85205.jpg,4.0,Folk Metal
84989,Sonic Prophecy - Savage Gods Review,images/84989.jpg,2.5,Power Metal|Heavy Metal
85115,Portal - Ion Review,images/85115.jpg,4.0,Death Metal|Avante Garde
85323,Savage Machine - Abandon Earth Review,images/85323.jpg,3.5,Power Metal|Heavy Metal
85177,Mammoth Grinder - Cosmic Crypt Review,images/85177.jpg,3.0,Hardcore|Death Metal
85468,Machine Head - Catharsis Review,images/85468.jpg,1.5,
85288,Hooded Menace - Ossuarium Silhouettes Unhallowed Review,images/85288.jpg,4.0,Death Metal|Doom Metal
85412,Rotheads - Sewer Fiends Review,images/85412.jpg,3.0,Death Metal|Doom Metal
85616,Orphaned Land - Unsung Prophets & Dead Messiahs Review,images/85616.jpg,4.0,Progressive Metal|Death Metal|Melodic Death Metal
85401,Rebellion - A Tragedy in Steel Part II: Shakespeare's King Lear Review,images/85401.jpg,3.0,Heavy Metal
85693,Philip H Anselmo & The Illegals - Choosing Mental Illness as a Virtue Review,images/85693.jpg,1.5,Sludge|Death Metal
85234,Agrimonia - Awaken Review,images/85234.jpg,4.0,Progressive Metal|Post-metal|Black Metal
85189,Black Space Riders - Amoretum Vol. 1 Review,images/85189.jpg,3.0,
85778,Djinn and Miskatonic - Even Gods Must Die Review,images/85778.jpg,3.5,Doom Metal
85720,Saxon - Thunderbolt Review,images/85720.jpg,3.0,Heavy Metal
85709,Abigor - Höllenzwang (Chronicles of Perdition) Review,images/85709.jpg,4.0,Black Metal
85815,Therion - Beloved Antichrist Review,images/85815.jpg,2.0,
85610,Rise of Avernus - Eigengrau Review,images/85610.jpg,2.5,
85739,Crow Black Sky - Sidereal Light: Volume One Review,images/85739.jpg,4.0,Black Metal
85559,Random Eyes - Grieve No More Review,images/85559.jpg,2.5,Heavy Metal
85367,Death on Fire - Witch Hunter Review,images/85367.jpg,1.5,Melodic Death Metal
84844,Communion - The Communion Review,images/84844.png,3.5,Black Metal
85534,Abysmal Grief - Blasphema Secta Review,images/85534.jpg,3.0,Doom Metal
85460,Perpetratör - Altered Beast Review,images/85460.jpg,3.0,Thrash Metal
85923,Knife the Glitter – Knife the Glitter Review,images/85923.jpg,3.0,Progressive Metal
85797,Weedpecker - III Review,images/85797.jpg,4.0,
84974,Cities of Mars - Temporal Rifts,images/84974.jpg,4.0,Doom Metal
85875,Accuser - The Mastery Review,images/85875.jpg,2.5,Thrash Metal
85168,Faal - Desolate Grief Review,images/85168.jpg,3.5,Death Metal|Doom Metal
85993,Victorius - Dinosaur Warfare - Legend of the Power Saurus EP Review,images/85993.jpg,3.0,Power Metal
85549,The Dead Centuries - Race Against Time Review,images/85549.jpg,3.0,Progressive Metal
86018,Visigoth - Conqueror's Oath Review,images/86018.jpg,3.5,Heavy Metal
85276,Long Distance Calling - Boundless Review,images/85276.jpg,3.0,Post-metal
85841,The Bad Larrys – Hodads Review,images/85841.jpg,2.5,Hard Rock
86095,Bind Torture Kill - Viscères Review,images/86095.jpg,4.0,Grind|Hardcore|Death Metal
86129,Fu Manchu – Clone of the Universe Review,images/86129.jpg,3.0,
85497,Spite - Antimoshiach Review,images/85497.jpg,2.5,Black Metal
85353,Howlin' Sun - Howlin' Sun Review,images/85353.jpg,3.0,Hard Rock
85931,Genocide Pact - Order of Torment Review,images/85931.jpg,1.5,Death Metal
85734,Harm's Way - Posthuman Review,images/85734.jpg,4.0,Hardcore|Death Metal
85118,Holophonics - Fast Forward Review,images/85118.jpg,3.0,
85530,Chasing Ghosts - These Hollow Gods Review,images/85530.jpg,1.5,Hard Rock
86249,Against the Grain - Cheated Death Review,images/86249.jpg,3.5,Sludge|Doom Metal|Hard Rock
86040,Crucifyre - Post Vulcanic Black Review,images/86040.jpg,2.0,Death Metal|Thrash Metal
85953,Legend of the Seagullmen - Legend of the Seagullmen Review,images/85953.jpg,1.5,Progressive Metal
85834,King Witch - Under the Mountain Review,images/85834.jpg,3.0,Doom Metal|Heavy Metal
86192,Marriage + Cancer – Marriage + Cancer Review,images/86192.jpg,1.5,Post-metal
85816,Ataraxy - Where All Hope Fades Review,images/85816.jpg,2.0,Death Metal|Doom Metal
86316,In Vain - Currents Review,images/86316.jpg,4.0,Progressive Metal|Death Metal|Melodic Death Metal
86185,Ektomorf - Fury Review,images/86185.jpg,2.5,
86123,Voodoo Circle – Raised on Rock Review,images/86123.jpg,3.0,Hard Rock|Heavy Metal
86490,Harakiri for the Sky - Arson Review,images/86490.jpg,3.0,Black Metal
86580,Oblivious - När Isarna Sjunger Review,images/86580.jpg,3.0,Hard Rock
86380,Crescent - The Order of Amenti Review,images/86380.jpg,3.5,Death Metal
86034,Novareign - Legends Review,images/86034.jpg,4.0,Power Metal
86143,Nate Bohnet - Therapeutic Destruction Review,images/86143.jpg,1.0,Metalcore
86151,Coffin Torture - Dismal Planet Review,images/86151.jpg,2.5,Sludge|Doom Metal
85943,Barren Womb - Old Money/New Lows Review,images/85943.jpg,3.5,Hard Rock
86546,Ophe - Litteras Ad Tristia Maestrum Solitude Review,images/86546.jpg,2.0,Avante Garde|Black Metal
86438,Dream Tröll - The Witch's Curse EP Review,images/86438.png,4.0,Power Metal|Heavy Metal
86434,Erdve - Vaitojimas Review,images/86434.jpg,3.0,Black Metal
86476,Frozen Crown - The Fallen King Review,images/86476.jpg,3.5,Power Metal|Melodic Death Metal
86759,Chaos Echœs - Mouvement Review,images/86759.jpg,3.5,Avante Garde|Black Metal
86086,Thaurorod - Coast of Gold Review,images/86086.jpg,4.5,Power Metal
71821,Deathwhite - For a Black Tomorrow Review,images/71821.jpg,3.5,
86454,Blackwülf - Sinister Sides Review,images/86454.jpg,2.5,
86418,The Atlas Moth - Coma Noir Review,images/86418.jpg,4.0,Sludge
86121,Feed the Rhino - The Silence Review,images/86121.jpg,2.0,Metalcore
86113,My Silent Wake - There Was Death Review,images/86113.jpg,3.0,Death Metal|Doom Metal
86870,Candle - The Keeper's Curse Review,images/86870.jpg,3.0,Heavy Metal
86649,Armored Dawn - Barbarians in Black Review,images/86649.jpg,2.5,Power Metal|Heavy Metal
85619,Alterbeast - Feast Review,images/85619.jpg,2.0,Death Metal
86743,Royal Hunt - Cast in Stone Review,images/86743.jpg,3.5,Progressive Metal
86827,Necrosexual - Grim 1 Review,images/86827.jpg,1.5,Thrash Metal|Black Metal
86663,Horizon Ablaze - The Weight of a Thousand Suns Review,images/86663.jpg,4.0,Progressive Metal|Death Metal|Black Metal
86718,Final Hour - Final Hour Review,images/86718.jpg,2.0,Melodic Death Metal
86821,Global Scum - Hell is Home Review,images/86821.jpg,2.5,
86692,Arkheth - 12 Winter Moons Comes the Witches' Brew Review,images/86692.jpg,2.5,Avante Garde|Black Metal
85857,Wake - Misery Rites Review,images/85857.jpg,3.5,Grind|Death Metal
86991,"Provocator - Satan, Chaos, Blood and Terror Review",images/86991.jpg,1.5,Black Metal
86814,Öblivïon - Resilience Review,images/86814.jpeg,3.5,Power Metal|Heavy Metal
86815,Usurpress - Interregnum Review,images/86815.jpg,4.0,Progressive Metal|Death Metal
86567,Eye of Solitude/Marche Funèbre - Collapse/Darkness [split] Review,images/86567.jpg,3.0,Doom Metal
87059,Demonomancy – Poisoned Atonement Review,images/87059.jpg,2.5,Death Metal|Black Metal
87081,Purest of Pain - Solipsis Review,images/87081.jpg,2.0,Melodic Death Metal|Metalcore
87124,Slugdge - Esoteric Malacology Review,images/87124.jpg,4.0,Progressive Metal|Death Metal|Progressive Death
86790,Affasia - Adrift in Remorse Review,images/86790.jpg,3.5,Death Metal|Doom Metal
86879,Mad Hatter - Mad Hatter Review,images/86879.jpg,2.5,Power Metal
86864,Apostle of Solitude - From Gold to Ash Review,images/86864.jpg,3.5,Doom Metal
85862,Insect Ark - Marrow Hymns Review,images/85862.jpg,2.5,Doom Metal|Avante Garde
87137,Huntsmen - American Scrap Review,images/87137.jpg,4.0,Progressive Metal|Sludge
